2979,2368,1470,3347,1939,2713,1597,0,940,0
2971,2574,1475,3357,1988,2738,1601,0,950,0
2990,2599,1531,3329,1993,2689,1568,0,947,0
2935,2431,1300,3362,2009,2754,1675,0,967,0
2965,2555,1416,3336,2008,2714,1589,0,964,0
2937,2469,1387,3342,2033,2717,1601,0,977,0
2952,2552,1389,3325,2049,2707,1605,0,977,0
2981,2590,1470,3309,2031,2682,1537,0,970,0
2977,2567,1437,3313,2048,2694,1569,0,976,0
2980,2552,1432,3308,2045,2696,1572,0,979,0
2939,2252,1326,3354,1954,2706,1624,0,911,0
3010,2537,1458,3297,1964,2604,1483,0,940,0
2962,2430,1415,3305,1995,2633,1533,0,969,0
2971,2466,1428,3307,2004,2632,1516,0,976,0
2956,2469,1434,3303,2003,2636,1516,0,982,0
2955,2451,1453,3297,2012,2635,1504,0,977,0
2959,2516,1443,3283,2040,2623,1518,0,979,0
2963,2530,1473,3304,2034,2647,1518,0,988,0
2964,2525,1460,3300,2042,2651,1516,0,991,0
2968,2501,1458,3301,2018,2638,1519,0,992,0
2965,2532,1445,3286,2036,2634,1515,0,987,0
2978,2505,1442,3344,2030,2689,1586,0,983,0
0,0,0,0,599,0,0,0,0,0
0,0,0,0,612,0,0,0,0,0
0,0,0,0,639,0,0,0,0,0
0,0,0,0,643,0,0,0,0,0
0,0,0,0,683,0,0,0,0,0
0,0,0,0,667,0,0,0,0,0
0,0,0,0,667,0,0,0,0,0
0,0,0,0,661,0,0,0,0,0
0,0,0,0,645,0,0,0,0,0
0,0,0,0,651,0,0,0,0,0
0,0,0,0,657,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0
0,0,0,0,693,0,0,0,0,0
0,0,0,0,699,0,0,0,0,0
0,0,0,0,690,0,0,0,0,0
0,0,0,0,630,0,0,0,0,0
0,0,0,0,635,6,0,0,0,0
0,0,1,0,628,0,0,0,0,0
0,0,0,0,665,0,0,0,0,0
0,0,2,0,677,0,0,0,0,0
0,0,0,0,668,0,0,0,0,0
0,0,0,3,632,0,0,0,0,0
0,0,0,0,683,7,0,0,0,0
0,0,0,0,716,0,0,0,0,0
0,0,0,0,669,0,0,0,0,0
0,0,0,0,594,0,0,0,0,0
0,218,0,0,818,0,0,0,0,0
0,159,0,0,823,0,0,0,0,0
0,150,0,0,841,0,0,0,0,0
0,0,0,0,730,0,0,0,0,0
0,0,0,0,816,0,0,0,0,0
0,0,0,0,915,0,0,0,0,0
0,41,0,0,759,0,0,0,0,0
0,93,0,0,837,0,0,0,0,0
0,50,0,0,829,0,0,0,0,0
0,55,0,0,860,0,0,0,0,0
0,46,0,0,864,0,0,0,0,0
0,0,0,0,872,0,0,0,0,0
0,0,0,0,800,0,0,0,0,0
0,0,0,0,733,0,0,0,0,0
0,0,0,0,807,0,0,0,0,0
0,0,0,0,832,0,0,0,0,0
0,0,0,0,880,0,0,0,0,0
0,0,0,0,886,0,0,0,0,0
0,0,0,0,887,0,0,0,0,0
0,0,0,0,863,0,0,0,0,0
0,0,0,0,841,0,0,0,0,0
0,0,0,0,813,0,0,0,0,0
0,0,0,0,818,0,0,0,0,0
0,0,0,0,826,0,0,0,0,0
0,0,0,0,880,0,0,0,0,0
0,0,0,0,893,0,0,0,0,0
0,57,0,0,1030,0,0,0,0,0
0,122,0,0,1037,0,0,0,0,0
0,210,0,0,1079,0,0,0,0,0
0,184,0,0,964,0,0,0,0,0
0,151,0,0,860,0,0,0,0,0
