0,3010,0,0,2475,0,0,0,0,0
0,3028,0,0,2469,0,0,0,0,0
0,3041,0,1,2481,0,0,0,0,0
0,3033,0,0,2499,0,0,0,0,0
0,3018,0,0,2509,0,0,0,0,0
0,3082,0,0,2493,0,0,0,0,0
0,3048,0,0,2490,0,0,0,0,0
0,3056,0,0,2463,0,0,0,0,0
0,3161,0,0,2453,0,0,0,0,0
0,3188,0,0,2425,0,0,0,0,0
0,3196,0,0,2422,0,0,0,0,0
0,3204,0,0,2410,3,0,0,0,0
0,3176,0,0,2420,0,0,0,0,0
0,3189,0,0,2436,0,0,0,0,0
0,3164,0,0,2452,0,0,0,0,0
0,3071,0,0,2414,0,0,0,0,0
0,3098,0,0,2426,0,0,0,0,0
0,3102,0,0,2444,0,0,0,0,0
0,3075,0,0,2429,0,0,0,0,0
0,3116,0,0,2395,0,0,0,0,0
0,3128,0,0,2439,0,0,0,0,0
0,3135,1,0,2447,0,0,0,0,0
0,3215,0,0,2449,0,0,0,0,0
0,2938,0,0,2403,0,0,0,0,0
0,2607,0,0,2459,0,0,0,0,0
0,2879,0,0,2485,0,0,0,0,0
0,3031,0,0,2298,0,0,0,0,0
0,2776,0,0,2380,0,0,0,0,0
0,2796,0,0,2483,0,0,0,0,0
0,2829,0,0,2519,0,0,0,0,0
0,2854,0,0,2528,0,0,0,0,0
0,2848,0,0,2561,0,0,0,0,0
0,3052,0,0,2460,0,0,0,0,0
0,3009,0,0,2583,0,0,0,0,0
0,4095,0,0,2856,0,0,0,0,0
0,0,0,0,225,0,0,0,0,0
0,0,0,0,123,0,0,0,0,0
0,0,0,0,51,0,0,0,0,0
0,0,0,0,34,0,0,0,0,0
0,0,0,0,9,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,430,0,0,731,0,0,0,50,0
0,931,0,0,764,0,0,0,0,0
0,1728,0,0,797,0,0,0,0,0
0,2072,0,0,920,0,0,0,48,0
0,2375,0,0,779,3,0,0,0,0
0,1844,0,0,1006,0,0,0,135,0
0,1798,0,0,1227,0,0,0,0,0
0,1987,7,0,899,0,0,0,0,0
0,1439,0,0,1115,0,0,0,31,0
0,1472,0,0,944,0,0,0,0,0
0,1412,0,0,694,0,0,0,0,0
0,1385,0,0,669,0,0,0,0,0
0,1486,0,0,749,0,0,0,0,0
0,1443,0,0,744,0,0,0,0,0
0,1548,0,0,718,0,0,0,0,0
0,1550,6,0,619,0,0,0,0,0
0,1697,0,0,578,0,0,0,0,0
0,1599,0,0,590,0,0,0,0,0
0,1586,0,0,594,0,0,0,0,0
