3643,3265,2717,3034,0,1240,3197,0,0,2632
3643,3263,2672,3052,0,1052,3211,0,0,2609
3643,3264,2748,3039,6,1131,3182,0,0,2638
3638,3247,2756,3044,0,1240,3188,0,0,2627
3633,3256,2738,3056,0,1245,3204,0,0,2593
3762,3295,2646,3038,0,747,3185,0,0,2563
3661,3305,2663,3091,0,932,3198,0,0,2616
3686,3264,2717,3037,0,1039,3204,0,0,2655
3656,3268,2722,3061,0,1124,3209,0,0,2640
3657,3265,2710,3088,0,1127,3215,0,0,2649
1482,3868,2320,0,188,0,0,2434,0,0
1340,3880,2250,0,223,0,0,2456,0,0
1444,3900,2276,0,261,0,0,2476,0,0
1942,3925,2420,0,102,0,0,2670,0,0
2162,3917,2380,0,162,0,0,2605,0,0
2331,3715,2187,0,424,282,0,2035,0,0
1794,3706,2022,0,398,73,0,1821,0,0
1458,3673,1969,0,515,176,0,1643,0,0
1586,3666,1975,0,517,220,0,1578,0,0
1816,3618,1941,0,535,213,0,1512,0,0
1810,3636,1966,0,562,276,0,1523,0,0
1814,3665,1987,0,596,310,0,1521,0,0
1874,3672,2000,0,601,326,0,1538,0,0
1881,3679,2018,0,603,345,0,1555,0,0
1955,3672,2031,0,623,375,0,1568,0,0
1840,3682,2048,0,634,352,0,1567,0,0
1844,3670,2034,0,636,357,0,1572,0,0
1912,3669,2030,0,638,370,0,1470,0,0
1862,3660,2060,0,639,379,0,1534,0,0
1909,3652,2056,0,636,419,0,1519,0,0
1889,3671,2056,0,652,419,0,1531,0,0
1920,3659,2076,0,681,444,0,1527,0,0
1907,3666,2061,0,652,361,0,1532,0,0
1917,3672,2073,0,660,375,0,1532,0,0
1942,3688,2092,0,684,426,0,1535,0,0
1798,3677,2059,0,648,269,0,1544,0,0
1865,3683,2051,0,634,318,0,1527,0,0
2016,3669,2070,0,625,369,0,1584,0,0
2045,3664,2070,0,650,368,0,1565,0,0
2096,3653,2087,0,637,347,0,1573,0,0
2101,3683,2065,0,658,339,0,1578,0,0
2098,3676,2093,0,663,324,0,1598,0,0
2055,3673,2071,0,674,317,0,1581,0,0
2074,3677,2067,0,665,288,0,1572,0,0
2039,3685,2047,2,641,283,0,1577,0,0
2014,3674,2060,0,653,325,0,1578,0,0
2022,3674,2043,0,636,338,0,1548,0,0
2035,3676,2074,0,647,352,0,1555,0,0
2058,3677,2067,0,681,356,0,1536,0,0
2055,3671,2080,0,689,382,0,1547,0,0
2058,3679,2065,0,661,366,0,1535,0,0
2010,3678,2053,0,668,408,0,1515,0,0
2026,3694,2085,0,697,415,0,1522,0,0
2021,3670,2055,0,669,352,0,1487,0,0
2014,3671,2039,0,695,412,0,1444,0,0
1988,3664,2028,0,667,347,0,1504,0,0
1998,3675,2050,0,701,388,0,1477,0,0
2017,3674,2032,0,696,382,0,1389,0,0
2021,3667,2044,0,718,401,0,1376,0,0
2021,3683,2042,0,717,398,0,1368,0,0
2001,3673,2043,0,709,408,0,1370,0,0
2116,3673,2073,0,682,390,0,1384,0,0
2034,3662,2081,0,669,374,0,1381,0,0
2072,3662,2074,0,719,373,0,1382,0,0
2052,3667,2069,0,711,404,0,1385,0,0
2024,3671,2075,0,726,427,0,1390,0,0
2071,3662,2050,0,743,512,0,1387,0,0
2104,3649,1954,0,720,525,0,1379,0,0
2013,3657,1956,0,743,466,0,1420,0,0
1997,3675,2011,0,731,506,0,1498,0,0
1941,3676,2033,0,781,523,0,1502,0,0
1972,3693,2052,0,769,541,0,1537,0,0
1961,3674,2046,0,770,510,0,1502,0,0
2028,3668,2012,0,752,498,0,1370,0,0
2033,3670,2013,0,739,514,0,1342,0,0
2036,3668,2030,0,789,499,0,1364,0,0
2080,3665,2034,0,795,540,0,1358,0,0
2090,3666,2045,0,809,549,0,1348,0,0
2107,3687,2052,0,812,547,0,1374,0,0
2105,3666,2057,0,803,566,0,1357,0,0
2117,3659,2062,0,788,575,0,1375,0,0
2113,3681,2045,0,776,541,0,1343,0,0
2111,3665,2062,0,777,544,0,1348,0,0
2118,3668,2074,0,795,556,0,1361,0,0
2114,3667,2073,0,785,527,0,1359,0,0
2124,3669,2077,0,785,548,0,1359,0,0
2109,3666,2063,0,785,544,0,1349,0,0
2109,3659,2062,0,789,509,0,1339,0,0
2107,3654,2075,0,773,545,0,1355,0,0
2110,3675,2061,0,816,540,0,1358,0,0
2112,3670,2057,1,808,528,0,1357,0,0
2098,3663,2063,0,825,532,0,1344,0,0
2105,3663,2075,0,814,547,0,1345,0,0
2093,3666,2070,0,822,519,0,1346,0,0
2090,3674,2071,0,792,565,0,1348,0,0
2106,3663,2059,0,816,584,0,1328,0,0
2104,3675,2056,0,832,558,0,1325,0,0
2091,3665,2045,0,829,551,0,1333,0,0
2095,3659,2051,0,841,565,0,1346,0,0
2086,3657,2042,0,836,552,0,1344,0,0
2090,3672,2043,0,818,578,0,1351,0,0
2084,3670,2054,0,829,579,0,1332,0,0
2146,3663,2061,0,846,593,0,1355,0,0
2116,3661,2067,0,829,578,0,1351,0,0
3287,2730,1051,0,1223,1937,92,780,230,0
3253,2751,1061,0,1264,1907,82,790,230,0
3247,2742,1020,0,1293,1943,78,780,240,0
3238,2772,1038,0,1309,1942,81,799,240,0
3217,2770,961,0,1333,1958,40,787,272,0
3174,2730,988,0,1344,1921,20,738,272,0
3181,2728,1027,0,1380,1982,51,747,300,0
3173,2732,1013,0,1392,1989,33,711,286,0
3198,2726,1054,0,1366,2028,27,746,289,0
3204,2761,1057,0,1410,2064,27,766,268,0
3201,2694,1024,0,1379,2069,1,743,280,0
3173,2724,966,0,1426,2061,15,721,304,0
3189,2752,1014,0,1451,2041,0,759,303,0
3191,2743,1032,0,1460,2067,0,762,320,0
3130,2742,964,0,1475,2078,0,734,356,0
3149,2739,991,0,1451,2054,5,743,365,0
3164,2724,975,0,1442,2033,0,756,383,0
3181,2747,1034,0,1457,2067,0,786,341,0
3186,2753,1077,1,1467,2068,0,800,315,0
3180,2760,1079,0,1454,2081,0,822,355,0
3190,2777,1081,0,1486,2088,1,826,344,0
3196,2775,1080,0,1489,2063,0,834,337,0
3191,2761,1082,0,1501,2064,1,835,327,0
3106,2794,990,0,1434,1942,0,794,334,0
3185,2843,1020,0,1486,2053,20,847,336,0
3294,2887,1049,0,1456,2020,56,909,380,0
3302,2902,1086,0,1478,2028,61,1024,364,0
3208,2810,928,0,1465,1996,35,859,278,0
3154,2817,902,0,1432,1960,33,815,350,0
3175,2716,946,0,1446,2054,50,804,344,0
3196,2718,920,0,1443,2100,11,787,291,0
3201,2735,937,0,1438,2102,9,833,323,0
3212,2713,1007,0,1447,2120,15,841,324,0
3219,2713,1011,0,1465,2125,18,847,330,0
3218,2715,1027,0,1473,2121,15,849,339,0
3218,2720,1047,0,1475,2116,14,847,332,0
3205,2734,1041,0,1479,2122,15,846,322,0
3207,2726,1036,0,1490,2111,13,849,304,0
3119,2700,932,0,1436,2077,15,704,249,0
3088,2680,900,0,1470,2085,25,590,323,0
3115,2746,935,0,1450,2054,26,743,272,0
3106,2696,976,0,1483,2115,33,693,330,0
3152,2708,1037,0,1507,2088,51,761,358,0
3140,2716,1056,2,1517,2103,41,751,365,0
3134,2706,1050,0,1486,2050,42,751,348,0
3122,2715,1041,0,1489,2080,37,739,339,0
3134,2735,1085,0,1521,2087,42,759,340,0
3170,2781,1117,0,1490,2101,43,825,341,0
3173,2750,1103,0,1489,2075,42,832,321,0
3171,2773,1122,0,1504,2082,53,835,323,0
3169,2772,1119,0,1499,2115,41,830,357,0
3140,2706,1063,0,1493,2082,39,786,346,0
3155,2723,1061,2,1488,2130,41,784,375,0
3186,2734,1119,0,1497,2143,40,817,389,0
3221,2767,971,0,1231,2136,41,850,289,0
3263,2770,1078,0,1144,2151,41,892,280,0
3242,2786,1069,0,1202,2131,43,890,265,0
3245,2788,1082,0,1203,2093,46,888,280,0
3230,2765,1051,0,1249,2118,44,867,277,0
3238,2763,1064,0,1294,2134,40,906,277,0
3219,2704,1032,0,1329,2126,44,848,306,0
3241,2745,1060,0,1325,2142,44,867,306,0
3233,2769,1086,0,1338,2133,50,883,307,0
3227,2735,1066,0,1347,2109,39,871,292,0
3240,2735,1126,0,1368,2123,41,876,298,0
3237,2737,1144,0,1346,2120,50,880,292,0
