0,0,67,3947,2127,2155,1428,0,1470,0
0,0,74,3939,2029,2092,1429,0,1393,0
0,0,100,3992,1886,2076,1621,0,1250,0
0,0,191,3987,1991,1978,1463,0,1356,0
0,0,11,4009,2064,2177,1572,0,1503,0
0,0,0,3994,2098,2192,1573,0,1553,0
0,0,21,3982,2105,2210,1582,0,1514,0
0,0,176,3867,2169,2309,1655,0,1488,0
0,0,286,3661,2114,2222,1601,0,1545,0
0,0,344,3791,1892,2002,1519,0,1157,0
0,0,0,3832,2202,2375,1646,0,1385,0
0,0,184,4081,2111,2145,1697,0,1287,0
0,0,491,3527,1986,2236,1736,0,1149,0
331,815,1363,2612,1696,2183,1606,0,941,963
0,0,706,3250,1745,2009,1179,0,966,0
0,0,295,3460,2012,2305,1524,0,1082,0
0,0,262,3587,1943,1962,1208,0,1073,0
0,0,412,4083,1757,1650,1305,0,855,0
0,0,219,4095,1720,2363,1893,0,1325,0
0,532,501,4095,2216,2834,2242,0,1964,0
0,506,0,3903,2639,3052,2227,0,2299,0
0,82,0,4035,2467,2980,2336,0,2287,0
0,0,0,4095,2252,2734,1923,0,2179,0
0,0,0,4094,2352,2934,2352,0,2192,0
0,0,0,4095,2318,2865,2189,0,2032,0
0,0,0,4095,2297,2819,2242,0,2007,0
0,0,0,4095,2126,2483,2235,0,1763,0
0,0,0,4095,2184,2598,2271,0,1850,0
0,0,0,4095,2207,2684,2305,0,2025,0
0,0,0,4095,1969,2303,2297,0,1488,0
0,0,0,4095,2088,2445,2275,0,1737,0
0,0,2,4095,2104,2463,2294,0,1767,0
0,0,0,3433,3188,3284,3316,0,3120,0
0,0,0,3466,3175,3262,3316,0,3135,0
0,0,0,3451,3183,3288,3316,0,3137,0
0,0,0,3493,3181,3293,3326,0,3129,0
0,0,0,3582,3181,3285,3332,0,3123,0
0,0,0,3569,3181,3296,3333,0,3123,0
0,0,0,3585,3183,3306,3333,0,3127,0
0,0,0,3603,3178,3289,3337,0,3114,0
0,0,0,3609,3195,3277,3333,0,3124,0
0,0,0,3598,3195,3297,3342,0,3126,0
0,0,0,3549,3194,3307,3334,0,3132,0
0,0,0,3605,3180,3308,3337,0,3137,0
0,0,0,3602,3195,3300,3337,0,3130,0
0,0,0,3593,3190,3304,3345,0,3127,0
1,0,0,3625,3194,3315,3346,0,3142,0
0,0,0,3619,3202,3305,3335,0,3131,0
0,0,0,3603,3181,3296,3335,0,3131,0
0,0,0,3642,3205,3303,3322,0,3137,0
0,0,0,3703,3184,3322,3340,0,3127,0
0,0,0,3739,3182,3316,3346,0,3059,0
0,0,0,3633,3153,3298,3359,0,3023,0
0,0,0,3655,3158,3304,3360,0,3057,0
0,0,0,3609,3147,3290,3355,0,3051,0
0,0,0,3652,3147,3296,3362,0,3047,0
0,0,0,3681,3153,3292,3367,0,3033,0
0,0,0,3643,3170,3284,3374,0,3047,0
0,0,0,3550,3175,3288,3360,0,3062,0
0,0,0,3430,3153,3222,3309,0,3032,0
0,0,0,3614,3147,3260,3338,0,2997,0
0,0,0,3575,3146,3285,3339,0,3032,0
0,0,0,3647,3166,3279,3364,0,3059,0
0,0,0,3638,3167,3302,3346,0,3062,0
0,0,0,3608,3173,3293,3340,0,3078,0
0,0,0,3517,3199,3310,3339,0,3130,0
0,0,0,3385,3208,3290,3319,0,3148,0
